Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,601,747,116446,715434,288166,258309
Russia,207,228,137368,744675,180089,37902
France,210,224,205998,1196197,248377,110116
United States,169,190,203443,752172,205331,197107
Italy,128,151,98613,553387,81686,68410
United Kingdom,136,149,36755,205134,66404,27078
Austria,81,99,69150,236018,89035,27014
Spain,75,93,36122,198931,38088,16196
Poland,65,86,41980,172591,28562,9559
Netherlands,56,70,9279,44559,73950,17257
Switzerland,42,54,15242,75918,21572,4015
Japan,49,51,129780,387657,65044,48359
Ukraine,42,50,19339,103775,34052,8781
Belgium,42,49,21329,87579,15845,3533
Czech Republic,36,48,34141,164279,15673,4453
Canada,40,47,281043,973082,26146,128236
Sweden,37,43,19807,92897,19218,4459
Brazil,33,39,15563,86164,30444,41094
Australia,28,35,12517,65764,10615,22105
Denmark,28,35,8484,44027,11491,15991
Finland,27,32,21231,85999,30866,5372
Haiti,16,29,8036,16597,35775,2415
Belarus,20,27,19620,53554,26043,15244
Portugal,21,27,10225,47874,12558,3520
Indonesia,19,26,37646,145165,11470,5128
Norway,20,26,15617,50436,12848,2955
Mexico,18,24,3571,17424,8640,3351
India,18,22,15604,64522,12492,3475
China,15,21,17410,92876,10057,5480
Colombia,10,21,8790,15133,7042,15010
Ireland,13,20,7349,18645,5407,1479
Argentina,14,19,10911,34988,12049,2429
Greece,11,18,13677,69544,11102,4538
Hungary,12,17,2932,16563,2515,520
Latvia,11,16,5279,21300,7679,12228
Croatia,12,15,26585,48488,10440,959
Romania,11,15,11344,32274,6974,1016
Chile,9,13,12304,24261,6214,5298
New Zealand,10,13,2856,9262,3461,934
Philippines,10,13,7874,37411,8421,766
Slovakia,10,12,12413,51270,3645,1067
Serbia,6,11,3868,11528,14781,8620
South Africa,6,11,15051,44342,4193,1497
Thailand,6,11,5045,18900,2125,535
Bosnia and Herzegovina,8,10,7895,36445,5664,8605
Bulgaria,8,10,2398,7792,3721,1022
Ecuador,6,9,4189,5660,1182,1165
Turkey,5,9,5015,8914,863,304
Kyrgyzstan,4,8,5355,16007,5218,1077
Lithuania,6,8,6103,17670,2196,2491
Malaysia,6,8,11358,35838,8365,1355
South Korea,5,8,6953,20222,4102,1160
Luxembourg,5,7,1945,4836,3079,357
Slovenia,4,7,1856,4204,1231,137
Sri Lanka,3,7,3464,14285,1478,1242
Taiwan,5,7,2515,9112,2571,750
Venezuela,3,7,4811,10808,692,846
Bolivia,4,6,6771,20431,3441,90915
Estonia,5,6,17671,41574,4767,10709
Israel,4,6,3138,5196,2028,846
Kazakhstan,5,6,1967,6604,719,221
Singapore,4,6,2003,7583,3628,427
United Arab Emirates,4,6,6150,24743,2230,7814
Vietnam,4,6,5598,20152,4300,1040
Cuba,2,5,3088,11761,1324,594
Georgia,3,5,496,1319,242,77
Hong Kong,3,5,1517,5762,1490,740
Moldova,4,5,5148,18845,1906,528
Peru,3,5,5511,15378,1667,3456
Syria,3,5,3733,11298,1600,261
Algeria,2,4,887,1867,1017,58
Bangladesh,2,4,703,1811,431,54
Ethiopia,1,4,459,760,366,234
Iceland,3,4,211,649,608,30
Mali,2,4,11999,30141,4557,374
Morocco,2,4,1049,2499,2030,496
