Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,644,716,294632,1476612,346543,77090
Russia,220,255,141651,779995,275349,46570
France,188,201,225326,920055,187885,100203
United States,161,192,181132,800397,260051,210146
Italy,131,162,144116,376567,88565,29997
Poland,124,156,74075,447314,117009,62184
United Kingdom,121,139,41195,216864,68753,12509
Austria,88,104,31991,175877,55611,10464
Australia,68,80,54629,337934,90516,37762
Spain,69,79,42160,202798,64977,22249
Switzerland,48,64,24462,95534,35758,15813
Sweden,50,60,23358,108152,32564,4593
Netherlands,48,57,6636,26195,29635,6941
Czech Republic,40,52,164288,289434,33038,8499
Canada,40,51,442448,1460957,38757,54353
Japan,37,48,112503,442639,40882,21181
Belgium,39,47,12017,68753,18261,3297
Ukraine,41,47,26634,127105,42899,5673
Indonesia,29,46,43352,187731,17204,4503
Finland,34,42,10375,60385,19103,3401
Brazil,32,38,30867,158770,26764,8611
Norway,31,37,18577,112107,38950,4056
Belarus,19,28,10923,46734,22860,3769
Denmark,23,26,19433,66644,7183,1250
India,16,21,15690,86690,56630,3191
Croatia,15,20,9003,37995,9602,13540
Hungary,13,19,15228,53923,13635,3967
Ireland,15,19,5018,21392,4137,910
Portugal,15,19,10601,49313,18122,8504
Romania,12,18,10540,41522,10895,3890
Argentina,13,17,17679,37720,12023,1809
China,13,16,5374,24869,6832,2003
Chile,10,15,8349,32090,14880,6276
Greece,14,15,24087,91404,18156,6519
Mexico,9,15,4346,12990,4530,2645
Philippines,11,15,6172,24203,7671,738
Turkey,8,13,20166,88304,12755,7759
Ecuador,8,12,27362,55620,9081,17054
Latvia,7,12,1374,6641,2851,921
Lithuania,9,12,9062,41104,6896,1163
Slovakia,11,12,32361,69237,6514,7554
Slovenia,8,12,3299,12262,4790,1150
Bosnia and Herzegovina,9,11,7206,29689,4298,1955
Bulgaria,9,11,6576,23965,1960,1352
Colombia,8,11,3330,10439,3300,1984
Kyrgyzstan,7,11,6659,17349,4812,434
Luxembourg,8,11,5627,18192,5612,1613
Kazakhstan,7,10,6762,20534,4322,1482
New Zealand,7,10,5544,18823,3909,1239
Cambodia,3,9,2782,4226,784,1258
South Africa,8,9,12033,43256,4089,1124
South Korea,5,9,4557,18670,4239,1353
Tajikistan,4,9,10626,22788,9750,691
Thailand,7,9,9202,28234,4196,484
Estonia,4,8,1368,3146,6615,359
Israel,5,8,3552,11860,2773,1217
Peru,4,7,2920,11469,5572,6619
Serbia,6,7,6834,19845,4107,626
Bolivia,3,6,3302,10006,2242,1206
Egypt,3,6,10462,15685,5776,5103
Iceland,3,6,1627,5112,1070,100
Morocco,5,6,6361,31152,6914,1344
Tunisia,4,6,6629,29626,11545,2502
Uzbekistan,4,6,6155,18388,2462,1066
Algeria,4,5,7084,26833,1597,911
Azerbaijan,3,5,2019,5370,790,366
Georgia,3,5,2420,3581,3106,5140
Hong Kong,3,5,2294,7607,2739,874
Kenya,3,5,8883,21735,2533,5088
Nepal,3,5,944,1168,995,1326
Singapore,3,5,4338,13608,7348,674
Syria,3,5,729,2334,1795,174
Venezuela,3,5,1733,4611,1603,695
Albania,3,4,9012,28760,7305,3513
Libya,2,4,2279,5347,1477,141
Macedonia,3,4,1856,5234,2967,1404
Moldova,3,4,1252,2403,529,48
Paraguay,2,4,1102,2436,1473,1688
Republic of Kosovo,1,4,2136,2598,1627,5430
Taiwan,3,4,2370,8704,645,169
United Arab Emirates,3,4,3690,8686,6383,3691
Vietnam,3,4,1473,6657,1829,33354
