Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,555,680,164883,732574,267439,192923
Russia,190,226,111639,654037,189738,43983
France,182,199,328445,1604055,365110,87152
United States,160,182,244402,774811,204228,336984
United Kingdom,127,150,93918,258192,58220,18589
Italy,120,128,98983,429911,73270,120979
Austria,82,92,39545,189830,66249,28241
Spain,72,84,62304,217010,44002,17141
Poland,59,77,41478,203200,24301,7822
Switzerland,51,64,12206,57259,24392,5832
Japan,42,56,101160,263833,36737,57033
Belgium,41,49,18210,87585,18956,2972
Netherlands,45,49,7111,37931,47997,17530
Sweden,36,49,30109,114330,26747,5528
Ukraine,35,48,21169,95349,27575,6073
Canada,37,42,270964,704569,26013,42546
Brazil,31,38,17109,62990,23344,16324
Australia,29,37,29657,138677,16371,18308
Czech Republic,31,37,26858,97176,14865,5134
Denmark,29,32,13783,53679,9396,2027
Finland,24,27,399135,582480,23826,120222
Norway,19,27,8481,34941,10519,3860
Indonesia,20,25,25694,132034,15614,12171
Belarus,18,24,2382,10218,11004,3205
Portugal,17,23,9547,35642,11574,4603
Latvia,13,20,13869,35111,8047,13767
India,14,18,41664,111969,11132,27267
Philippines,9,18,9053,32453,9691,1682
Ireland,14,17,7174,32501,11450,2242
Mexico,14,17,13598,47417,6703,6688
China,12,16,16232,90615,11198,11902
Croatia,12,16,8180,33045,12130,2007
Argentina,11,15,16110,42551,13082,3359
Chile,10,14,3753,13798,3915,987
Greece,10,14,11882,46962,5441,3176
Slovakia,11,13,23508,56798,5826,1488
Romania,9,12,2224,6297,2719,3523
Hungary,9,11,2222,6084,1778,223
Colombia,7,10,4924,8727,1449,618
Ecuador,6,10,1523,3411,1950,973
Turkey,7,10,6942,17507,1560,917
Haiti,4,9,3440,5152,1725,425
Lithuania,5,9,4945,17914,2388,877
New Zealand,6,9,8268,28854,2631,297
South Africa,7,9,5458,18847,2188,1056
Estonia,5,8,9640,25633,2261,1052
