Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,644,744,377222,1054716,366234,157466
Russia,245,269,135953,849678,256927,150100
France,205,229,210075,904246,157235,129017
United States,163,194,110169,586587,267637,292201
Italy,145,168,57524,338068,118246,45033
United Kingdom,124,142,33864,190267,63107,19209
Poland,126,137,76115,363496,306714,2328544
Austria,85,93,31061,155620,68020,12201
Australia,80,87,59346,341940,113716,55610
Spain,66,72,38534,202468,48615,12393
Czech Republic,49,65,24137,127167,32154,41452
Switzerland,49,57,14662,78502,28654,7167
Ukraine,46,53,31706,120872,27826,14596
Netherlands,47,52,6613,27720,31229,9351
Belgium,39,46,8810,51517,13931,2583
Canada,38,45,42555,167529,36716,81923
Finland,36,45,17925,82046,24812,9285
Norway,35,43,21253,111176,26198,7900
Sweden,39,43,14829,89168,23940,8859
Japan,36,39,134034,386869,48216,1860079
Brazil,32,36,29779,139989,31277,5526
Denmark,23,33,12872,57846,5635,2063
Rwanda,7,33,4510,8592,2567,332
Belarus,20,24,11144,39640,19379,4391
Indonesia,20,24,98745,172115,12423,78811
Argentina,14,21,11939,28350,11949,1640
India,17,21,30143,97205,15058,9073
Portugal,17,21,13349,61698,19656,6609
Romania,17,21,11932,45742,14747,3275
Greece,14,19,22830,91993,14422,5222
China,15,18,6978,33129,12892,3162
Croatia,16,18,18069,66347,10977,9297
Hungary,15,18,16529,63634,16283,3162
Ireland,14,18,6476,26047,8892,2953
Philippines,13,17,6960,28927,14657,1916
Colombia,10,16,6630,23951,6739,2611
Slovakia,13,16,14593,39069,8860,7520
Luxembourg,8,14,4630,11836,7267,1463
Chile,10,13,6912,26444,11614,3403
Mexico,10,13,7866,32754,9427,3080
Bulgaria,7,12,9329,32396,1918,1216
Ecuador,7,12,3488,11810,3215,947
Latvia,9,12,4864,11387,6056,543
Lithuania,10,12,5976,25588,6498,1479
Bosnia and Herzegovina,8,10,14585,58120,8120,2389
Kazakhstan,6,10,21917,57272,3100,4957
New Zealand,7,10,10893,37240,4104,1251
Thailand,7,10,3841,14543,2578,603
Turkey,8,10,26908,98953,10533,6683
Israel,7,9,2471,9997,6128,1485
Morocco,5,9,11141,40476,6760,1751
Slovenia,7,9,5058,13249,6966,1358
South Korea,6,9,3798,13708,4738,1580
South Africa,6,8,6819,18405,3603,1003
Kyrgyzstan,4,7,2523,7734,4187,166
Peru,5,7,14060,28280,16943,7602
Algeria,4,6,5334,23163,4640,2480
Costa Rica,3,6,9307,17715,3609,1604
Dominican Republic,3,6,3187,8916,2711,693
Estonia,4,6,2179,4059,1542,137
Georgia,4,6,2863,6526,2254,521
Nepal,3,6,9216,10019,867,147
Tajikistan,1,6,6614,9780,480,91
Uzbekistan,4,6,10370,35190,3932,2221
Albania,3,5,14415,34827,5200,9722
Egypt,3,5,751,2500,278,212
Iceland,3,5,1529,5082,5186,200
Republic of Kosovo,1,5,4260,8316,2418,2103
Serbia,3,5,1920,3913,2096,337
Tunisia,3,5,7924,31950,7961,2234
United Arab Emirates,4,5,3396,16737,7517,3191
Uruguay,2,5,12053,25314,625,68
Azerbaijan,2,4,3240,10034,968,80
Bolivia,2,4,2094,6806,1685,834
Cyprus,3,4,456,1201,260,52
Haiti,2,4,3081,3940,3731,650
Hong Kong,2,4,2333,6356,1437,370
Kenya,3,4,5438,13579,2601,623
Macedonia,2,4,1271,3236,2138,434
Malaysia,3,4,820,2598,1038,347
Moldova,2,4,690,2121,632,217
Singapore,3,4,6860,24782,8260,2421
Vietnam,1,4,810,3047,3655,776
Antarctica,1,3,6,6,359,364
Cambodia,2,3,1300,4023,1470,1278
