Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,613,730,146164,771809,312935,137392
France,217,260,654471,1889453,150665,314388
Russia,233,251,129334,846819,255541,49905
United States,183,234,76146,405385,140999,125016
United Kingdom,165,195,52415,296917,94917,48459
Italy,127,149,92682,457523,54942,55956
Spain,96,137,61687,231461,85331,52900
Austria,81,95,36960,185670,83435,25883
Poland,58,70,18624,106407,30228,10573
Netherlands,51,66,22359,51132,43045,21034
Indonesia,31,64,28000,136986,8254,6364
Japan,55,64,239112,818800,64666,45860
Ukraine,46,63,27498,86861,21251,11407
Switzerland,46,55,24463,101187,29937,19436
Belgium,43,51,15305,87941,18312,3686
Canada,36,48,383762,1487668,19077,158686
Sweden,38,47,62027,164569,20601,15426
Brazil,35,44,25000,136487,26478,8558
Denmark,31,42,11027,60560,11361,4171
Finland,36,41,21418,122760,41289,8665
Portugal,30,37,17152,80199,24263,16668
Australia,26,36,15292,71639,8764,48354
Czech Republic,29,36,18102,87986,15424,5271
Norway,19,28,13299,56772,12867,1921
Haiti,18,27,17463,52158,24053,8781
Belarus,16,26,10068,50634,23965,5214
Argentina,18,25,4025,20691,7058,1667
Chile,16,23,7278,36551,28182,1804
India,19,23,20245,86764,11401,6065
Ireland,16,23,7631,29659,7776,1742
Mexico,16,21,19289,81975,13848,7370
China,15,20,14046,60798,10819,7164
Philippines,13,20,12244,56629,10075,3606
Hungary,14,19,8575,26641,12344,2068
Romania,14,19,7001,36008,6508,4349
Colombia,11,18,40196,60925,4505,1324
Latvia,9,14,4643,15044,5319,4083
New Zealand,9,14,3696,14838,4228,1156
Slovakia,11,14,7449,29402,5596,2341
Croatia,9,12,3125,12985,4095,689
Kazakhstan,7,12,8713,18223,1291,4613
Thailand,9,12,7717,40624,4740,2991
Bosnia and Herzegovina,7,11,7423,27710,5348,10237
South Africa,6,11,3960,11987,3996,252
Turkey,8,10,7902,22680,5097,5211
Bulgaria,7,9,6474,21246,2747,1061
Greece,7,9,13542,43774,7893,4155
Slovenia,7,9,3490,11488,3555,539
Ecuador,5,8,1500,4158,1202,111
South Korea,5,8,1834,4949,705,367
Venezuela,5,8,3342,10320,4134,1607
Vietnam,4,8,7191,16531,1978,1163
Lithuania,5,7,12480,45149,3845,475
Peru,3,7,1307,2115,2199,2573
Costa Rica,3,6,1028,2306,600,808
Dominican Republic,3,6,4597,9381,2363,271
Estonia,3,6,1899,4803,776,422
Israel,4,6,2513,4221,1228,2854
Luxembourg,5,6,3050,5055,2952,960
Malaysia,4,6,3777,14041,3992,1536
Morocco,4,6,951,3903,3135,248
Serbia,5,6,3198,7834,4550,208
Syria,4,6,6980,20295,2213,587
Taiwan,5,6,1959,7883,1747,112
Puerto Rico,1,5,41,70,98,74
Senegal,1,5,591,1454,244,135
Albania,2,4,1446,4017,256,802
Algeria,3,4,1399,4094,3064,534
Bolivia,2,4,5269,12463,3041,75385
