Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,646,721,63730,394951,285711,47894
United States,542,641,1349954,3553433,324305,127263
France,351,393,75379,374192,180604,87005
Russia,314,365,230882,1311208,251822,63599
United Kingdom,228,262,66305,366426,123701,21374
Indonesia,142,215,176557,709681,458365,67295
Italy,183,199,110968,477747,81188,46812
Poland,151,167,53832,287471,79016,47431
Spain,136,156,45288,247776,60933,18010
Brazil,122,142,803851,3768512,81187,21659
Japan,115,139,69590,427239,135052,133265
India,99,126,59460,322148,32090,13701
Australia,78,122,26333,135584,40709,10314
Ukraine,107,122,32772,165521,46131,16387
Turkey,83,116,66914,295289,52158,10984
Austria,97,113,14263,78878,48144,8156
Canada,86,97,20919,107564,42954,37054
United Republic of Tanzania,49,91,37465,183088,102599,38600
Netherlands,79,89,20062,75648,54771,33018
Mexico,54,88,73003,226422,100100,24497
Tunisia,61,87,106645,509454,161507,3061
Switzerland,70,84,14693,80271,50257,17509
Lebanon,54,81,63547,266542,149287,7161
Morocco,52,74,95367,277474,106066,2633
Egypt,40,69,59533,225924,88184,14568
Nigeria,25,69,104025,290294,6799,10702
Colombia,34,68,71394,105856,13537,7674
Belgium,60,67,29181,109053,32696,12156
Iran,57,67,28787,109936,22547,6377
Philippines,40,66,20246,68830,25475,6514
Romania,49,66,20252,89185,86386,4654
Vietnam,29,64,20298,53983,27194,6937
China,53,62,43086,225519,39360,14245
Sweden,54,60,111395,280694,24914,7409
Iraq,44,59,1376,5649,1666,514
Algeria,36,55,16145,75700,35625,13563
Finland,42,54,21561,99245,20546,10438
Kenya,29,54,20879,75123,12954,3015
Myanmar (Burma),26,53,146491,271651,28154,103631
Czech Republic,42,48,10894,38109,59561,15344
Greece,33,45,8696,31596,10084,2993
Malaysia,30,45,29185,107148,23499,3829
Argentina,34,44,28580,93343,46252,4535
Hungary,37,44,7769,31808,19512,1824
Belarus,38,43,8554,38121,21558,3586
Norway,38,42,112589,402796,40812,12851
Jordan,23,41,21906,82597,60860,1307
Portugal,25,37,4574,19195,8371,4011
Denmark,31,36,56422,167327,28212,5801
Chile,22,35,179982,276817,14326,4311
Congo-Kinshasa,16,34,22110,76898,30658,6412
Thailand,23,34,12395,31769,11412,1051
Croatia,25,32,13335,31456,8438,2243
Ireland,21,29,6398,26173,4918,1484
Ecuador,18,26,10811,28928,2383,3735
Serbia,22,26,9877,44097,42848,2894
Bangladesh,21,25,157474,655649,16672,22134
Taiwan,18,25,4180,11011,4819,2478
Bulgaria,20,24,20584,76072,68852,3104
Slovakia,18,24,4566,13872,3432,1435
Angola,11,23,15271,69838,15568,1351
Singapore,17,23,963,3442,6427,736
Uzbekistan,16,23,8309,22357,4330,703
Liberia,16,22,47471,193876,109883,43309
Paraguay,13,22,33654,80837,9891,9244
Uganda,9,22,16458,56403,10954,3084
Guinea,10,21,9856,34416,2931,778
