Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,605,646,67526,421080,352782,53556
United States,487,632,390221,2119106,319630,159025
United Republic of Tanzania,195,380,184142,626473,111317,21249
France,309,329,102432,461586,227917,76359
United Kingdom,226,273,61180,363262,90681,35186
Uganda,77,235,174554,573461,35497,14336
Russia,193,219,162430,797804,175857,37732
Poland,157,193,53485,258318,78568,31426
Italy,177,191,54859,317006,77811,26102
Spain,151,163,47511,263152,68077,17227
Brazil,112,155,43033,250890,72552,17706
Indonesia,107,148,212104,708413,551538,28168
Japan,119,143,49984,260040,114485,47988
Kenya,79,120,90517,421912,121699,3962
India,85,116,42220,245032,35793,7777
Egypt,67,115,39399,154623,82981,3458
Chad,29,109,135763,239390,6825,5125
Ukraine,81,97,30986,155747,60578,12694
Mexico,60,96,24738,125987,89032,33168
Netherlands,78,94,18137,82474,65278,31998
Austria,79,90,25942,127203,57649,11624
Iran,67,89,35423,136928,33053,9448
Australia,69,85,18801,99406,34924,4944
Canada,74,84,307562,731954,73167,20936
Belgium,69,72,11947,76077,56695,8833
Switzerland,64,72,10140,38993,28758,6412
China,59,70,76564,412319,56025,26925
Philippines,47,70,25147,83666,26226,6273
Peru,31,64,19643,87485,11415,3352
Colombia,53,61,28863,170689,27829,11705
Argentina,44,54,17216,87927,24043,5095
Thailand,39,52,14542,61763,25120,29257
Vietnam,31,50,13340,42161,19759,5816
Sweden,38,48,30334,112918,24932,3049
Czech Republic,41,47,9026,42993,44399,12097
Portugal,38,45,19408,69067,12479,4011
Hungary,37,44,10075,41213,13161,1239
Belarus,36,42,22563,77954,24186,4484
Romania,35,42,26734,74952,106792,5189
Finland,37,41,209088,300872,19489,16925
Iraq,37,41,2324,4775,1938,113
Greece,28,40,8328,36658,16575,5238
Turkey,35,38,46330,197663,29689,21977
Namibia,26,37,16218,70170,27929,473
Burkina Faso,23,34,22282,87134,78117,7299
Serbia,18,34,6506,36016,17987,7937
Norway,29,33,12236,68565,28171,10226
Denmark,23,29,49983,193153,26156,5547
Ireland,23,29,7549,30619,9461,955
Bulgaria,18,28,7054,33264,23726,1614
Ecuador,23,27,8859,28662,9595,1811
Chile,22,26,29024,81255,13947,4554
Myanmar (Burma),19,26,14723,50578,4752,1100
Taiwan,24,26,6641,22409,10764,1553
New Zealand,21,25,4142,14447,7259,2871
Sri Lanka,18,25,34371,80774,5509,3976
Slovakia,18,23,3748,12952,7924,4147
South Korea,16,23,6306,21797,6672,4404
Syria,5,21,9472,11028,762,55
Zambia,5,21,7139,9845,15484,3807
Libya,14,20,3609,10344,9076,176
Malaysia,15,20,8803,29669,3447,5029
Bolivia,14,19,7292,13761,9248,1476
Congo-Kinshasa,12,19,10552,55869,22930,2203
Croatia,13,19,9536,34785,5025,2429
