Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,631,718,89135,527652,331759,61412
United States,443,499,436204,1855332,409364,485231
France,303,325,87456,434944,271636,59141
United Kingdom,227,260,63474,366390,84974,19250
Russia,200,225,157269,859323,220335,143967
Italy,184,201,35112,181553,79226,16118
Poland,141,168,54089,252291,84708,26395
Spain,134,147,51576,277670,70252,11957
Indonesia,99,142,621131,1304662,142518,781092
Brazil,109,131,236907,687443,75794,12772
India,86,124,56282,267527,34843,19518
Japan,103,109,39698,240449,135972,34680
Libya,61,106,46077,104864,101537,2602
Netherlands,84,97,22932,80991,64425,24343
Australia,77,93,46396,184919,94838,18694
Uganda,41,87,72538,246062,20809,30787
Canada,68,86,545357,1455393,71622,34099
Ukraine,74,86,40967,170796,41752,17467
Belgium,72,84,16393,74642,50238,7735
Mexico,59,81,23212,86146,65096,39196
Austria,72,78,14876,77530,33472,7407
Egypt,42,70,20424,63510,35331,1367
China,57,69,64220,267893,36580,10901
Switzerland,60,69,6409,31520,28360,4392
Kenya,40,67,71573,221646,46227,3247
Iran,60,66,19113,66107,27044,4202
Colombia,33,62,68289,129374,7553,6560
Congo-Kinshasa,30,62,34579,154250,24306,18696
Ecuador,35,53,24385,81338,9468,4732
Hungary,38,53,5254,23680,10366,1587
Peru,36,52,26454,111919,13535,3265
Nigeria,21,51,18555,70305,11492,5090
Argentina,41,50,19230,87773,24719,50894
Czech Republic,42,48,11266,49260,93743,12017
Malawi,18,48,54146,153993,32408,1830
United Republic of Tanzania,37,47,26301,135483,85157,29022
Sweden,43,46,35269,149129,47046,4718
Thailand,37,46,5788,26399,27281,7670
Iraq,40,44,1664,3455,1939,133
Belarus,37,43,12063,67775,38060,6688
Romania,34,43,20347,73935,83981,21876
Philippines,35,40,11211,49917,72888,5482
Portugal,32,40,13458,61005,14136,7250
Turkey,34,39,33476,188490,20069,20640
Finland,33,38,25677,103817,45814,5411
Denmark,27,33,59450,189109,16119,3250
Ghana,23,33,24004,93180,16883,1472
Vietnam,25,33,4867,17495,3300,793
Singapore,18,32,877,2550,3363,440
Nepal,22,31,7874,36410,43067,6129
Chile,24,30,63911,101543,9935,1392
Greece,24,30,10385,41612,19005,4159
Sudan,10,30,19943,31340,4343,793
Burkina Faso,20,29,11551,40909,24132,1818
Ireland,22,29,8049,43092,10533,753
Norway,26,29,29581,132246,32202,6414
Myanmar (Burma),22,28,5866,25168,7859,991
Slovakia,20,26,5404,22986,12141,7162
Bulgaria,16,25,8671,33551,37279,1696
New Zealand,21,25,6679,13125,5611,987
Niger,14,25,12095,42246,22126,464
South Africa,15,25,7707,30347,17903,1817
Taiwan,20,25,2919,12327,7387,1322
Zambia,17,25,30707,103431,60285,2617
Mozambique,10,24,13915,53766,3329,3883
Saudi Arabia,15,23,3099,7257,1356,228
South Korea,19,22,11070,43297,13058,5302
Croatia,18,21,5970,33133,10291,1823
Malaysia,15,21,4864,13770,3680,1994
Costa Rica,10,20,3618,8189,1491,457
Israel,14,20,4008,10902,2577,1518
Rwanda,13,20,6891,34387,32837,2462
Sri Lanka,13,20,15001,41203,4700,2206
Uzbekistan,16,20,2068,9230,4077,440
Georgia,12,19,656,2289,3349,149
Bangladesh,14,18,133126,205184,10278,5767
Cambodia,12,18,4344,10768,2208,704
Hong Kong,11,18,1573,3468,2218,301
