Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,613,655,71829,381737,319684,40049
United States,464,596,201163,1032903,284535,105335
France,274,306,77722,441127,153909,34679
Russia,241,262,211770,1135983,238903,47952
Italy,175,209,61658,249451,71193,15047
United Kingdom,175,196,48979,264023,74426,15356
Bangladesh,108,190,216141,899601,128687,57137
Poland,156,172,47651,265151,89022,26562
Japan,138,163,96118,557439,139122,41223
Spain,131,144,98280,405740,73772,44981
United Republic of Tanzania,88,139,334222,1226017,163669,73528
Congo-Kinshasa,90,129,106833,501228,215974,23136
Brazil,99,121,44997,233094,44521,9725
Australia,96,117,33177,183176,56747,23023
Nigeria,43,114,70402,268350,62784,3240
Indonesia,84,113,183640,702480,285330,68149
Ukraine,85,99,33972,164819,51979,19780
Canada,77,90,245597,1143255,38578,37550
Netherlands,77,89,77955,203409,41269,22639
Colombia,56,88,26003,133954,19947,5722
Sri Lanka,30,86,15665,62818,4505,1133
Austria,77,84,18475,98272,88272,7739
Myanmar (Burma),41,83,26289,119773,45711,11745
Malawi,20,81,93843,120126,14751,2060
Belgium,64,78,19369,107798,40647,11248
China,67,73,43077,258408,34710,9445
Switzerland,60,71,10616,56771,34325,5312
India,54,68,46826,248044,47279,11901
Belarus,48,65,16035,69268,28954,10034
Czech Republic,50,58,15897,67417,92629,16411
Philippines,45,57,12211,44766,22851,3474
Greece,37,54,18003,90490,26488,5890
Sweden,48,54,17240,64307,28172,9013
Taiwan,36,53,10265,27228,11654,2358
Hungary,39,47,19296,57923,16722,1504
Mexico,37,46,9217,46398,9636,2148
Ecuador,25,45,3539,11951,1805,476
Uganda,20,45,25026,122082,20946,2276
Argentina,35,43,20984,78789,48838,2846
Iraq,33,43,2189,8266,3086,852
Finland,36,42,11486,55018,20338,5859
Israel,17,41,18069,37046,4865,2195
Portugal,31,41,17931,50548,36471,12708
Turkey,33,41,66891,268023,14476,8603
Zambia,10,40,54769,123025,2809,3862
Iran,33,35,14193,45786,11184,1566
Norway,30,34,20348,114260,21306,5218
Thailand,25,33,39972,166458,18749,21642
Chile,23,32,8750,41042,18419,6528
Nepal,24,32,41567,173959,34182,7869
Peru,25,32,81018,253339,47001,36707
Romania,23,32,25384,58773,10665,1437
Denmark,25,31,67141,235211,11082,3200
Vietnam,20,30,54609,65889,3630,908
South Korea,24,28,11908,52524,12547,4430
Ireland,20,26,12076,36858,6100,699
Chad,15,25,14085,56131,8424,4931
Morocco,17,25,10575,27423,29137,2009
Kenya,8,24,3073,13035,1846,1068
West Bank,9,24,2825,5397,2077,805
Bolivia,14,23,11814,48259,13232,5122
Slovakia,20,23,8852,28385,9523,3725
Croatia,19,22,14275,39582,12866,1672
Algeria,17,21,10710,31213,7631,1806
Paraguay,12,20,31383,84882,6256,5715
Bulgaria,15,19,4815,26064,7803,1230
Cuba,16,19,5003,15752,4364,674
Kazakhstan,14,19,7700,16005,5986,321
Malaysia,15,19,2525,11969,6926,1537
Uzbekistan,16,19,870,1981,1068,177
Georgia,14,18,3325,10923,1998,602
New Zealand,14,18,52899,239085,3238,538
Serbia,13,17,8146,35904,9943,459
Latvia,8,16,613,1858,1604,188
Madagascar,9,15,13433,46653,4633,2324
Moldova,9,15,2476,10034,9081,1039
Republic of the Congo,4,15,10410,17522,3692,4840
Reunion,6,15,1319,2928,1136,430
Armenia,9,14,3249,11044,1115,571
Lithuania,10,14,6811,32154,8851,566
Slovenia,11,14,28226,35730,12564,2749
Ethiopia,9,13,14618,54131,22707,588
Gabon,6,13,6510,17857,16866,132
Niger,4,13,3233,8082,285,34
South Africa,10,13,20383,113366,6072,4602
Afghanistan,7,12,10316,34999,3438,3664
Botswana,7,12,5374,18443,27805,4100
Laos,5,12,2838,8525,731,196
Mali,7,12,26789,100592,2509,2529
Saudi Arabia,7,12,1646,4715,1438,834
Somalia,6,12,11105,31478,23525,263
United Arab Emirates,7,12,524,1368,1016,991
Cyprus,8,11,554,1489,547,206
Luxembourg,7,11,717,1905,1992,1054
Mozambique,5,11,7682,13502,6221,445
Pakistan,8,11,1203,4298,1367,155
Cambodia,9,10,1006,3179,1071,1609
Costa Rica,6,10,4261,6056,2222,194
Kyrgyzstan,7,10,1437,7254,3719,634
Singapore,7,10,1250,4485,3980,368
Turkmenistan,6,10,6151,25510,1449,351
Bosnia and Herzegovina,7,9,7953,24494,6301,2653
Guatemala,5,9,7874,8968,9052,669
Hong Kong,7,9,1314,3700,1767,137
Iceland,7,9,15774,57699,5966,1336
Libya,6,9,4001,4891,1702,252
Egypt,6,8,11207,31408,7000,2431
Oman,4,8,736,2164,2322,533
Tajikistan,4,8,677,1801,599,42
Tunisia,4,8,3677,14865,590,191
Venezuela,4,8,2913,5706,589,95
Albania,5,7,3883,8865,1784,288
Azerbaijan,6,7,1746,5979,1375,576
Burundi,3,7,796,2210,953,408
Cameroon,4,7,5425,17120,706,528
Estonia,4,7,205,532,295,84
Mongolia,5,7,2128,6001,204,355
Namibia,2,7,1182,1422,3026,234
Senegal,3,7,1806,3205,304,203
Benin,4,6,1190,3899,133,114
El Salvador,2,6,7300,7692,4967,338
Ghana,4,6,6450,29146,4562,2205
Panama,3,6,1321,3578,963,266
Syria,4,6,1245,3494,1433,239
Togo,4,6,5199,7821,547,31
Uruguay,4,6,1750,5637,5894,336
Burkina Faso,3,5,16143,32604,710,62
Haiti,3,5,10655,22376,4780,5818
Ivory Coast,3,5,4177,6248,381,123
Jordan,2,5,1331,4550,560,130
Lebanon,3,5,622,2742,961,149
Montenegro,2,5,59,75,54,0
North Korea,2,5,5039,11000,2380,475
Republic of Kosovo,3,5,989,1078,220,49
Rwanda,1,5,3003,3599,379,24
Angola,3,4,3261,12133,4330,6213
Curaçao,1,4,9,11,4,0
Dominican Republic,3,4,61,145,81,2
French Guiana,2,4,146,242,86,13
Guinea,3,4,2046,5092,684,1820
Honduras,2,4,2068,3168,1374,434
Liberia,2,4,1082,2122,105,1
Macedonia,3,4,1308,2723,966,116
Mauritius,3,4,668,1074,441,19
Nicaragua,2,4,384,921,216,13
Papua New Guinea,2,4,9328,17077,444,527
Sudan,2,4,4346,9848,627,169
Trinidad and Tobago,2,4,1060,2042,1133,2263
Zimbabwe,2,4,6156,27198,2208,1746
French Polynesia,2,3,395,690,95,0
Greenland,2,3,4438,7739,833,602
Guadeloupe,1,3,72,159,294,44
Jamaica,2,3,418,860,479,38
Kuwait,1,3,42,79,109,56
Martinique,2,3,1373,1932,383,204
Mayotte,1,3,1132,2402,289,2664
New Caledonia,2,3,1287,1552,840,81
Puerto Rico,1,3,10,16,5,1
South Sudan,1,3,4371,7715,1584,10
Swaziland,1,3,971,1387,37,231
Yemen,2,3,27,70,56,14
Aruba,1,2,110,111,1885,235
Belize,1,2,5965,10878,501,38
Bhutan,1,2,1661,2620,5490,114
Central African Republic,1,2,5,9,100,15
Equatorial Guinea,1,2,52,52,6,7
Faroe Islands,1,2,551,1878,1085,294
Gaza Strip,1,2,6,7,66,0
Gibraltar,0,2,42,42,4,1
Grenada,1,2,988,2419,269,1
Guinea-Bissau,1,2,4064,10673,10120,9110
Guyana,1,2,10,19,60,8
Lesotho,1,2,1389,2347,862,2
Macau,0,2,1193,1193,110,3
Maldives,1,2,115,224,335,6
Malta,1,2,74,89,41,6
Qatar,1,2,38,49,9,2
Samoa,1,2,1456,3302,48,0
Sao Tome and Principe,0,2,1306,1310,246,36
Seychelles,0,2,142,142,2,1
Sierra Leone,0,2,804,806,33,10
Suriname,2,2,4142,15319,2314,381
The Gambia,1,2,147,382,39,28
Western Sahara,1,2,291,438,887,33
Andorra,0,1,6,6,3,0
Antarctica,0,1,371,716,1181,95
Bahrain,0,1,14,15,5,0
Barbados,0,1,1,1,0,0
Brunei,1,1,107,148,66,0
Cape Verde,0,1,25,26,72,69
Caribbean Netherlands,0,1,5,12,27,8
Cayman Islands,0,1,0,0,5,0
Comoros,0,1,1,1,0,0
East Timor,0,1,0,0,19,0
Eritrea,0,1,1397,1398,3,1
Falkland Islands (Islas Malvinas),1,1,1048,3455,262,17
Fiji,0,1,1,2,0,1
Guam,0,1,886,1131,284,33
Guernsey,0,1,98,99,8,14
Isle of Man,0,1,1,1,2,1
Jersey,0,1,10,10,1,0
Kiribati,0,1,6,6,0,0
Liechtenstein,0,1,0,0,5,0
Marshall Islands,0,1,60,60,1,0
Mauritania,1,1,1905,3285,124,0
Monaco,0,1,1,1,0,0
Northern Mariana Islands,0,1,73,73,12,0
Sint Maarten,0,1,0,0,1,0
Solomon Islands,1,1,96,107,3,0
St. Kitts and Nevis,0,1,1,1,0,0
St. Lucia,0,1,0,0,3,0
St. Pierre and Miquelon,0,1,3,3,7,0
Svalbard,0,1,29,29,14,0
The Bahamas,0,1,64,65,44,2
Tonga,0,1,0,0,2,0
Turks and Caicos Islands,0,1,66,68,36,17
United States Virgin Islands,0,1,1,1,0,0
Vatican City,0,1,0,0,1,0
Wallis and Futuna,0,1,0,0,1,0
