Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,582,635,68004,425172,245585,47812
United States,458,539,218831,1203551,315138,152219
France,269,345,103270,438570,163884,52727
Russia,226,263,112837,546191,110010,40041
Japan,181,230,160698,797474,144412,46169
Italy,167,199,35670,206420,65860,15270
United Kingdom,154,182,36116,188830,49317,11675
Nigeria,53,171,108618,281398,50357,7121
Poland,142,159,40059,240642,81123,25695
Spain,106,127,61415,274565,41562,20984
Indonesia,79,118,506463,2833656,185131,407535
Brazil,84,103,51098,225416,44747,8620
United Republic of Tanzania,77,102,345679,1734223,414473,242128
Austria,78,92,25058,117813,65809,11927
India,67,90,344230,1557526,360239,187685
Netherlands,69,89,11087,55512,28882,18354
Uganda,28,89,39227,151943,36647,19788
Canada,78,88,121761,353918,41670,54423
Ukraine,68,84,24071,113944,26156,9036
Belgium,58,73,10933,51131,25760,4063
Australia,65,72,28702,149989,62554,14658
Myanmar (Burma),28,71,24868,88676,62426,40339
Philippines,54,70,41431,165113,65772,116679
Bangladesh,33,69,153153,417967,131044,40082
Vietnam,36,68,41729,161763,28324,3461
Chad,14,66,28337,42508,7236,1287
China,56,64,33407,212242,34952,9039
Switzerland,57,64,6677,24215,18720,2715
Sweden,48,59,21268,101549,24905,4080
Sri Lanka,43,56,45288,192554,189541,15695
Mozambique,25,53,47262,164806,70938,5413
Hungary,41,49,8709,43004,18369,2600
Czech Republic,42,48,24186,80911,98917,27230
Belarus,42,47,14657,70253,29597,7157
Iran,35,45,12029,70470,20352,2553
Argentina,30,44,17897,47678,22582,4337
Congo-Kinshasa,22,44,24127,83635,32368,8366
Iraq,31,42,4819,12455,1810,295
Norway,35,41,34944,145032,29099,10035
Finland,35,39,15615,74275,15189,2877
Greece,31,39,9856,52084,19942,2488
Malaysia,24,39,27551,80486,27270,1902
Mexico,29,38,7319,39066,13874,7381
Portugal,31,38,16017,61665,11846,17572
Mali,17,36,31539,112509,21178,35971
Colombia,24,34,19363,77300,38757,10483
Denmark,27,34,56011,217221,10004,2848
Peru,26,34,17239,67451,27926,7617
Thailand,25,32,143624,350560,16594,68552
Romania,21,31,4460,16560,7116,1689
Burundi,8,30,50940,67999,4480,4179
Madagascar,17,30,20969,79681,6958,4471
Slovakia,23,30,5385,17651,15246,3095
Turkey,26,29,26345,78978,16957,4101
Chile,22,28,18698,82060,20133,7998
Cameroon,13,27,11055,49815,32135,23120
Burkina Faso,6,25,21375,38758,557,319
Ecuador,18,25,7583,20497,4610,2771
New Zealand,17,24,14244,50556,7760,1396
Angola,15,23,17292,88855,28568,595
Bolivia,13,21,8240,28801,13998,2062
Croatia,18,21,6252,27298,4047,1468
South Korea,18,21,8465,37685,10448,2287
Kazakhstan,17,20,6849,34711,8325,9946
Nepal,15,20,9021,44513,14843,3023
South Africa,15,20,33151,90836,14663,2291
Taiwan,15,18,7371,21589,6050,1658
Uzbekistan,14,18,1797,5960,4931,895
Lithuania,14,17,19355,78273,16980,2211
Mongolia,7,17,13374,39049,992,253
Algeria,13,16,22821,70969,13603,3168
Bulgaria,12,16,4028,19013,7409,1911
Kenya,7,16,14737,44546,20713,3918
Morocco,12,16,6775,23291,25482,2030
Georgia,11,15,598,1412,742,227
Ireland,11,15,2959,5087,2102,262
Singapore,8,15,1494,4418,5518,881
Cambodia,10,14,9798,20184,9158,543
Egypt,8,14,8653,28592,7504,3452
Paraguay,7,14,7679,22057,15616,719
Senegal,7,14,1760,6650,531,529
Azerbaijan,6,13,358,820,231,26
Israel,11,13,1779,5771,1860,669
Moldova,7,13,5494,19232,10130,229
Serbia,10,13,4202,19752,4672,855
Slovenia,11,13,14603,28732,13728,3710
Cuba,9,12,4217,9442,3388,444
Malawi,9,12,6884,30168,19475,5926
Ghana,7,11,4208,23152,1673,265
Hong Kong,6,11,1759,6647,1437,663
Latvia,8,11,1658,8437,4283,915
Rwanda,3,11,796,1628,747,107
Saudi Arabia,7,11,3323,10990,923,382
Cyprus,6,10,932,3333,1260,388
Iceland,6,10,2892,9496,2693,777
Laos,6,10,2452,7308,1642,84
Pakistan,6,10,3796,11453,2069,641
Costa Rica,5,9,1055,1991,856,162
Ethiopia,5,9,3084,11732,16723,198
Libya,6,9,147,263,125,0
Uruguay,5,9,1283,5068,4916,497
Zambia,6,9,71470,113586,2041,3372
Haiti,5,8,4566,18231,8628,5019
Afghanistan,4,7,4151,14171,975,1377
Albania,4,7,399,1026,512,61
Bosnia and Herzegovina,5,7,3987,8732,1967,490
Central African Republic,5,7,1531,5586,12141,467
Estonia,6,7,726,2311,1724,140
Kyrgyzstan,5,7,2395,4315,371,40
Luxembourg,5,7,2568,5295,3448,743
Montenegro,5,7,316,559,259,17
Panama,4,7,4371,13276,3321,786
Republic of Kosovo,4,7,2106,3769,353,141
United Arab Emirates,5,7,8839,13229,1163,119
Venezuela,5,7,3110,9476,912,720
West Bank,5,7,54,99,389,121
Armenia,5,6,4441,13113,2260,641
Benin,2,6,1963,2492,3470,42
Honduras,3,6,590,1674,1416,122
Turkmenistan,3,6,1468,3741,869,86
Yemen,2,6,451,1548,4121,720
Dominican Republic,2,5,1105,3109,392,16
Guatemala,2,5,1216,1596,170,13
Ivory Coast,3,5,2636,9944,668,204
Niger,3,5,4324,9261,320,207
Togo,3,5,1544,5755,377,91
Gabon,1,4,204,269,276,10
Jordan,2,4,2487,4784,107,5
Lebanon,3,4,1593,3778,618,11
Macedonia,3,4,8938,21906,2453,349
Namibia,2,4,2971,7681,333,59
Oman,1,4,36,66,161,5
Puerto Rico,2,4,94,168,374,2088
Suriname,2,4,1444,2662,321,42
Syria,3,4,1594,4921,434,320
Tunisia,2,4,2908,3431,585,149
Bhutan,1,3,192,197,82,17
Botswana,1,3,1654,3178,3487,1294
El Salvador,2,3,1440,3448,1777,147
French Guiana,1,3,150,224,282,59
Greenland,1,3,821,2754,157,136
Guinea,1,3,1212,1791,522,2504
Jamaica,1,3,90,123,166,22
Maldives,1,3,1507,1629,715,1063
Mauritania,1,3,22,52,62,14
Mauritius,2,3,266,679,1980,88
Nicaragua,1,3,1472,1474,11,0
North Korea,2,3,2750,6223,1662,121
Papua New Guinea,1,3,3788,7773,375,286
Reunion,1,3,573,774,109,95
Sierra Leone,1,3,468,475,20,1
Somalia,1,3,2100,2734,2064,1095
St. Helena,1,3,623,1189,650,14
Sudan,2,3,4500,17216,1074,1560
Tajikistan,2,3,287,600,79,61
The Gambia,1,3,2577,7433,186,1
Trinidad and Tobago,1,3,231,235,16,1
Aruba,1,2,2438,3593,3124,545
Belize,1,2,1243,1939,345,451
Cape Verde,1,2,1800,8693,2300,833
Curaçao,1,2,147,312,214,9
Djibouti,1,2,168,277,251,85
East Timor,1,2,18,26,17,0
Equatorial Guinea,0,2,7,7,4,1
Falkland Islands (Islas Malvinas),1,2,1420,2029,191,2
Faroe Islands,1,2,571,833,69,1
French Polynesia,1,2,569,1144,609,386
Gaza Strip,1,2,5,8,6,0
Guadeloupe,0,2,983,1406,82,16
Guernsey,1,2,732,1505,95,5
Guyana,1,2,1440,2890,774,51
Kuwait,1,2,265,336,176,32
Lesotho,1,2,441,907,494,83
Liberia,0,2,1016,1019,2243,257
Liechtenstein,0,2,5,5,13,0
Malta,1,2,31,60,96,3
Qatar,0,2,2,2,10,3
Solomon Islands,0,2,366,366,17,0
The Bahamas,0,2,127,127,93,22
Western Sahara,0,2,216,296,175,0
Zimbabwe,1,2,116,127,618,12
Andorra,1,1,113,123,20,4
Anguilla,0,1,23,23,0,0
Antarctica,0,1,0,0,1,0
Bahrain,0,1,0,0,4,0
Barbados,0,1,31,31,0,0
Bermuda,0,1,80,80,24,0
Brunei,0,1,16,16,7,0
Caribbean Netherlands,0,1,14,21,7,0
Cayman Islands,0,1,0,0,0,1
Cocos (Keeling) Islands,0,1,974,974,91,1
Comoros,0,1,3,4,2,0
Dominica,0,1,0,0,6,0
Eritrea,0,1,47,67,80,0
Fiji,0,1,124,125,0,0
French Southern & Antarctic Lands,0,1,701,706,240,8
Grenada,0,1,568,844,193,45
Guam,0,1,290,324,91,2
Guinea-Bissau,0,1,0,0,11,1
Jersey,0,1,5,5,2,0
Kiribati,0,1,0,0,2,0
Macau,0,1,122,125,15,0
Martinique,0,1,29,39,21,1
Mayotte,0,1,970,970,113,2234
New Caledonia,0,1,1970,2009,286,22
Northern Mariana Islands,0,1,0,0,133,0
Paracel Islands,0,1,13,13,29,24
Pitcairn Islands,0,1,57,57,20,0
