Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,588,676,293318,715770,460545,69197
United States,359,444,428028,2034457,241452,138747
France,249,275,224421,739213,261688,91445
Russia,203,232,447414,1532322,195977,115514
Indonesia,106,171,294891,1101237,255001,72817
United Kingdom,144,171,119514,293658,87317,17373
Italy,146,166,107747,250340,91333,30074
Spain,133,163,137213,409038,82586,15792
Poland,125,151,113103,290764,92429,31697
Japan,108,140,141950,418536,130004,32064
India,89,125,91590,270888,44085,13987
Brazil,92,118,952632,1831733,66475,22968
Libya,45,90,41939,115097,60337,1563
Canada,62,87,967677,2279415,119452,64988
Netherlands,70,85,36923,73678,55495,16906
Austria,67,81,55952,123248,79408,15587
Malaysia,46,81,27491,75796,37337,3533
Botswana,25,78,33740,72264,97466,2064
Ukraine,64,78,37101,153235,27877,12323
Belgium,58,75,64816,159215,78704,13910
Thailand,48,70,233235,452507,21830,21842
Switzerland,53,67,16251,44732,36851,4441
Australia,59,65,54265,202717,44300,5330
China,57,65,67990,283580,51495,32544
Iran,56,60,26676,105126,36101,17787
Mexico,41,58,20370,98120,37043,4998
Argentina,46,56,45259,123741,46328,7855
Iraq,44,56,3124,8821,1978,468
Hungary,38,54,14875,57946,36133,7189
Czech Republic,35,52,16520,59792,52608,11035
Sweden,38,52,57542,226348,35599,12719
Philippines,36,50,28832,127442,42013,9896
Qatar,17,48,4326,8562,3743,231
Zimbabwe,25,46,24365,123829,74691,10651
Finland,33,45,472565,730354,43384,9470
Turkey,39,45,70152,202945,72961,12495
Congo-Kinshasa,29,39,140943,306307,116816,88491
United Republic of Tanzania,29,39,21902,98025,20677,6623
Belarus,32,38,35551,100383,22252,3556
Portugal,29,37,13327,47062,24822,5596
Vietnam,25,37,8555,33437,9436,1811
Norway,30,35,39509,135487,34388,4720
Malawi,15,34,26187,90975,74917,9050
Chile,25,33,21073,68236,70154,4631
Greece,25,33,32725,70860,18829,1628
Romania,19,29,20305,57667,20562,3952
South Korea,22,29,22793,74807,48925,11398
Taiwan,23,28,11715,37462,12173,1739
Colombia,19,27,13074,44410,6834,3874
New Zealand,19,27,7223,35783,13426,2278
Cuba,18,26,11200,28209,19652,696
Denmark,23,26,39168,109225,47071,36608
Haiti,8,26,4221,5351,1177,158
Myanmar (Burma),19,25,60693,131318,14351,3985
Ecuador,15,24,5855,11894,5915,1277
Ireland,17,24,12205,54674,9480,1688
Uganda,10,23,11093,34891,18160,10099
Bangladesh,15,22,119779,305804,13950,12102
Slovakia,17,22,8645,35766,10906,5453
Croatia,18,21,13777,27593,8434,2627
Peru,14,20,26377,78432,6723,858
Singapore,13,20,929,1862,3407,509
Algeria,13,19,10262,23584,6342,1428
Bulgaria,10,18,34361,56837,5561,385
Paraguay,9,18,7500,15624,6674,1302
Cambodia,12,17,1758,4956,2364,696
Israel,12,17,4492,15110,1695,554
Kazakhstan,13,17,5209,19705,4780,1305
Kenya,10,17,10016,48146,22340,6835
Niger,5,17,14645,54330,2071,627
Saudi Arabia,12,17,5829,17936,1565,431
Uzbekistan,15,17,3978,15835,3835,1408
Serbia,11,16,3679,12266,3152,772
Sri Lanka,12,16,40618,128109,4402,4369
Bolivia,11,15,11204,41956,15684,3436
Lithuania,10,15,44774,98905,16282,1512
Nepal,14,15,21247,51445,5263,1885
Slovenia,10,15,35624,73764,17074,42631
Georgia,8,14,4472,7101,1412,454
Latvia,7,13,3301,13979,5738,3418
Mali,4,13,9484,31748,1244,438
Ethiopia,7,12,5269,18985,528,18
Morocco,9,12,57243,120246,2795,381
Costa Rica,7,11,9115,10638,3729,749
South Africa,9,11,5558,20049,5250,161
West Bank,7,11,5274,18545,6683,4569
Egypt,7,10,11217,17487,2906,948
Hong Kong,7,10,3573,8849,3177,622
Moldova,8,10,4024,15196,19321,270
Zambia,7,10,79570,303641,7938,4162
Guatemala,5,9,4003,8329,2607,918
Guinea,4,9,36471,64018,620,408
Laos,5,9,3208,6635,982,67
Madagascar,4,9,5720,13722,42418,1501
United Arab Emirates,6,9,1252,3015,1044,298
Armenia,5,8,714,1615,827,372
Bosnia and Herzegovina,6,8,4946,12290,9858,4596
Dominican Republic,4,8,1924,4607,1581,91
Ivory Coast,5,8,2135,6969,461,516
Pakistan,6,8,2849,9405,3019,946
Senegal,4,8,4509,11256,2284,1372
Somalia,4,8,6772,21201,3371,6760
Syria,5,8,620,1412,861,166
Albania,4,7,3007,11791,1795,264
Azerbaijan,4,7,1196,2083,232,60
Ghana,5,7,2072,7591,2486,613
Luxembourg,6,7,10215,21915,6213,379
Mozambique,6,7,15569,33194,5068,178
Nigeria,6,7,16503,71610,737,100
Panama,5,7,2260,7172,1980,145
Tajikistan,4,7,4075,8728,577,18
Angola,3,6,8604,35797,1964,330
Burkina Faso,3,6,15726,35270,655,339
Estonia,5,6,23333,33352,4023,23670
Iceland,4,6,3740,11577,1974,1023
Jordan,4,6,8269,17120,4443,4419
Oman,4,6,229,513,1532,134
Republic of Kosovo,5,6,3049,6336,1041,373
Tunisia,4,6,9670,12744,1591,395
Uruguay,3,6,945,1831,1927,107
Cyprus,4,5,9509,18960,2051,463
El Salvador,2,5,143,377,588,52
Gaza Strip,2,5,473,538,134,50
Greenland,2,5,5867,14475,2213,808
Kyrgyzstan,3,5,512,1169,150,34
Lebanon,2,5,43,75,37,3
Turkmenistan,3,5,3360,5977,524,41
Venezuela,3,5,492,1147,2510,162
Yemen,3,5,9831,25070,666,217
Afghanistan,3,4,1543,4732,748,342
Belize,2,4,28870,34390,1259,466
Honduras,2,4,1568,1747,1249,531
Mauritania,2,4,3166,4736,30,46
Namibia,3,4,2161,6871,384,45
Sint Maarten,1,4,378,387,374,41
Sudan,1,4,900,1204,344,116
Suriname,2,4,1433,1815,356,172
The Bahamas,2,4,5280,11370,12768,429
Togo,3,4,6563,14574,392,151
Aruba,1,3,467,501,509,105
Benin,2,3,871,1895,98,12
Cameroon,2,3,2070,5694,4680,1766
Cayman Islands,1,3,1,1,29,0
Djibouti,1,3,791,1636,539,177
French Guiana,2,3,1147,2215,273,32
Guadeloupe,1,3,777,1140,1106,427
Guyana,1,3,159,233,134,115
Jamaica,2,3,4063,9641,4009,1136
