Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,610,717,92272,460115,307478,49347
United States,407,479,496417,1737798,258025,165107
France,256,271,51120,290315,150618,34929
Russia,217,249,213497,1006119,213265,37252
United Republic of Tanzania,122,249,191508,855706,112462,45611
Italy,175,199,51210,260488,69636,24403
Colombia,64,170,39115,126498,23489,10263
Bangladesh,70,166,203072,656394,32338,12619
Poland,141,161,57558,310910,110865,35788
Spain,131,160,43654,249860,73329,17009
United Kingdom,142,158,33871,198019,50963,15918
Mali,81,156,131550,439660,8207,7272
Indonesia,116,154,715307,4036998,285128,130784
Japan,120,130,76998,405283,91816,37556
Brazil,90,106,50257,247579,46994,13498
Netherlands,81,95,17048,74527,41111,21571
Nigeria,52,90,89617,343824,108387,12852
Austria,72,88,14845,84884,37942,6930
Australia,72,87,48557,246635,172169,25378
Ukraine,74,87,29057,137706,25811,10173
Canada,71,83,95016,287439,96449,25546
Madagascar,31,77,44188,142884,15652,5525
Congo-Kinshasa,25,76,40510,109476,24144,4062
Belgium,62,72,17303,103038,39168,5206
Czech Republic,50,69,11590,46978,31980,8856
Bolivia,42,68,62051,249288,12971,7958
Malawi,18,67,39317,84029,23394,3960
China,61,66,48194,259042,39325,14132
Peru,30,63,25043,79634,13897,5522
Switzerland,50,61,12630,39477,28788,111622
India,47,57,80141,272947,82506,17076
Thailand,35,57,42001,114557,21385,52437
Sri Lanka,35,55,17498,64620,17160,8029
Sweden,44,54,15530,81174,19709,3263
Argentina,40,50,7257,29576,25918,1471
Iraq,39,50,1168,4313,2922,935
Belarus,36,49,15418,74075,25533,3749
Nepal,25,47,24967,101274,22677,26455
Iran,36,45,20573,70634,15304,7082
Senegal,20,44,27583,93083,18007,16022
Myanmar (Burma),26,42,26059,101669,63818,7590
Philippines,37,42,10197,38970,39390,2879
Kenya,21,41,14409,47619,4454,4656
Malaysia,19,40,61417,111402,12303,1201
Finland,31,39,6937,37732,24669,3048
Hungary,33,39,7176,31102,12992,1640
Uganda,27,38,23170,106955,14757,11052
Mexico,28,37,13289,61112,8763,1891
South Sudan,8,36,74379,87536,2287,2600
Vietnam,28,36,4170,14789,4486,11178
Nicaragua,10,35,8646,16839,3952,452
Portugal,29,35,10637,33215,26246,4254
Slovakia,25,34,6527,40680,10057,5118
Taiwan,27,33,12881,24155,11904,2686
Norway,27,32,146875,499301,43124,39161
Turkey,22,31,14668,69452,15767,5828
Ireland,23,30,5051,22089,6676,1381
Denmark,22,29,52368,148963,6473,2319
Ecuador,22,29,5886,14950,3216,782
Greece,23,29,16767,56768,14762,3846
Chile,21,28,12714,59452,16037,3944
South Korea,23,27,12391,46135,13045,5799
Kazakhstan,15,25,10441,49945,11895,2750
Romania,17,25,5826,24889,9624,2160
New Zealand,15,24,7256,30075,4881,871
