Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,642,712,68016,426949,283369,62369
United States,469,547,498350,2327085,295346,224351
France,332,359,72154,411007,185679,56044
India,180,266,258028,1218759,116628,40874
Russia,232,256,142795,754664,107322,46413
Italy,214,241,57452,267496,95412,15653
United Republic of Tanzania,102,221,98000,394935,202065,32468
United Kingdom,173,195,60326,281085,82631,22117
Poland,155,177,44210,210855,64391,19820
Japan,146,160,100072,512141,153858,42813
Indonesia,86,157,165646,565049,185793,175340
Spain,135,153,47923,251485,44802,12520
Brazil,103,121,788684,3354645,68946,17843
Austria,98,113,25084,129217,70368,18288
Ukraine,92,98,34627,162793,34720,24515
Netherlands,85,95,20128,87415,46122,30181
Canada,77,92,35971,118164,39491,14759
Nigeria,31,86,46127,133043,14526,3650
Australia,68,82,19408,91474,30168,6392
Iraq,60,82,3203,13391,4068,290
Switzerland,71,80,8218,42876,31893,3304
Belgium,59,70,10678,62612,30972,9885
Iran,52,68,9612,38047,17591,11204
Sweden,57,66,24489,132207,36601,14642
China,56,64,44696,200533,45693,12718
Belarus,47,59,18935,82096,29965,4370
Colombia,34,57,15356,52305,6752,6584
Norway,49,56,77287,370648,119768,26728
Uganda,25,56,131878,484150,146284,17254
Hungary,43,54,11892,54604,17024,4114
Thailand,28,54,29025,127631,12864,24875
Sri Lanka,35,52,22114,100619,12617,2685
Mexico,40,51,26085,102431,48651,5963
Argentina,40,49,21462,122337,19223,3752
Czech Republic,42,48,20420,51462,30217,15426
Finland,38,45,13479,58251,26688,2959
Philippines,35,45,22016,98048,25196,6814
South Africa,23,43,75366,106248,25442,1975
Benin,27,42,27500,113800,79275,1587
Portugal,32,41,8671,41746,7815,2033
Denmark,29,39,72286,376504,11242,3663
Greece,36,39,6301,29732,9496,1607
Ghana,19,35,25238,86466,33435,6384
New Zealand,19,35,20428,78872,5705,850
Ecuador,20,31,975,4035,1322,365
Turkey,25,31,18645,59538,7572,1519
Slovakia,24,30,9844,34771,10875,2251
Angola,16,29,50567,108528,38072,3347
Croatia,26,29,6359,27156,8530,3582
Myanmar (Burma),21,29,24329,81994,5169,1041
Malaysia,17,28,7023,25701,5800,4732
Romania,22,28,3798,12292,5932,1142
Georgia,20,27,6781,12319,14450,3031
Peru,21,27,8513,34928,12003,8556
Taiwan,23,27,11266,33493,10569,2751
Uzbekistan,21,26,4275,13224,2889,691
Chile,19,25,14208,51421,15442,3060
South Korea,21,25,7322,37822,9172,2914
Sudan,16,25,19303,82105,35649,508
Vietnam,16,25,1415,7557,2719,303
Algeria,19,23,4099,17245,5536,42789
Nepal,18,23,35593,156009,16839,4957
Ireland,18,22,7156,27487,4997,2847
Kazakhstan,17,22,10623,36827,5618,1081
Republic of the Congo,15,22,11170,44038,61849,1507
Cuba,14,21,1684,3411,855,253
Serbia,15,21,4011,16963,8083,1409
Congo-Kinshasa,14,20,53311,245379,23141,3575
Madagascar,9,20,15900,74559,2309,1248
Bangladesh,13,19,85935,169056,5318,22451
Bulgaria,16,19,7791,32741,6162,1516
Slovenia,17,19,31192,76717,15671,2568
Israel,13,18,12856,42686,4080,4215
Ivory Coast,13,18,20108,71775,5606,3814
Lithuania,15,18,8526,48260,14517,1793
Senegal,6,18,9894,20867,2697,766
Ethiopia,9,16,38342,94483,1953,4560
Libya,9,16,1660,2676,580,792
West Bank,6,15,355,773,712,291
Bolivia,11,14,6842,22495,4740,832
Moldova,9,14,2587,11132,10704,939
Azerbaijan,8,13,1269,5148,1179,205
Cyprus,8,13,2105,5272,6265,1807
Mali,6,13,7135,37030,2016,820
Paraguay,7,13,21689,75005,1749,856
Cambodia,8,12,2493,7591,3249,941
Kyrgyzstan,7,12,1079,2335,2398,370
Singapore,8,12,2674,3993,2190,1097
