Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,961,1167,87882,497283,495420,63323
United States,675,764,692430,2780167,451654,190962
France,480,531,74535,433266,274691,83507
Italy,262,321,57010,338236,129191,32283
United Kingdom,277,303,81894,447691,151929,22470
Poland,242,270,62302,298222,166921,51420
Russia,208,228,98477,593405,177317,50361
Spain,164,194,41071,248004,66167,27705
India,99,187,62392,360361,41103,24404
Brazil,119,152,735051,1105797,105506,40618
Netherlands,130,143,23995,107804,75082,50241
Malawi,69,131,92711,296643,64725,67058
Japan,121,128,73476,476366,164421,42283
Austria,107,127,21748,92912,46187,10248
Belgium,98,125,23446,105314,48677,8384
Switzerland,96,112,17104,93193,67509,7822
Canada,101,110,693028,2265734,83335,132439
Indonesia,80,106,99206,491378,99340,12628
Madagascar,24,104,128250,162251,4604,1764
Australia,81,103,31045,178973,35466,6020
El Salvador,34,84,28329,78704,9735,1434
Turkey,69,83,72669,311642,80119,32882
Ukraine,70,81,22777,117050,96951,12434
Sweden,69,79,42717,224803,51804,8366
Congo-Kinshasa,27,78,107123,216863,40421,27783
China,65,75,64856,339569,42597,22210
Honduras,18,74,16587,39723,4262,1421
Czech Republic,59,67,7380,39020,35400,15780
Iran,56,67,15882,70534,20632,8727
Finland,56,62,14589,84556,29864,5223
Philippines,49,62,13434,58190,33509,15610
Hungary,51,60,11285,52132,27967,3053
Togo,19,60,50724,150415,15986,4950
United Republic of Tanzania,40,60,113963,404910,204021,42402
Mexico,41,56,8947,38502,15587,3810
Portugal,47,56,19911,88686,29610,10667
Belarus,39,51,17481,102071,35526,8992
Colombia,35,50,23172,77986,15749,9730
Romania,36,48,11968,50909,19369,3485
Argentina,42,47,17102,89898,30434,4782
Denmark,40,45,12366,54819,23778,10937
Slovakia,34,45,11507,49050,51632,14747
Taiwan,24,44,6771,19468,13521,1042
Norway,33,43,37268,86425,69743,26800
Peru,31,43,12594,53277,65456,4711
United Arab Emirates,25,38,14008,47950,37150,10827
Vietnam,31,38,19546,80033,30782,18906
Greece,30,37,8714,37723,11183,2242
Nepal,28,37,20503,82482,38358,49801
South Africa,32,37,20592,104581,26483,38332
Kenya,21,36,21022,109083,15912,3186
Zambia,14,36,21926,58635,11499,4080
Benin,9,35,12674,23134,3543,199
Ecuador,24,34,6593,27666,7199,2363
Ireland,30,34,40126,138233,43311,3849
South Korea,27,34,30460,109458,27911,3826
Thailand,26,34,4763,14185,7778,3098
Iraq,25,33,8654,35736,8116,4450
Malaysia,27,33,10145,41596,12684,2879
Nigeria,25,33,26934,100014,12686,1456
Ethiopia,25,32,28373,111438,32338,32750
Kazakhstan,23,30,29286,137037,39709,41824
Egypt,19,29,10416,27744,4312,2363
New Zealand,22,28,43222,116476,8896,3042
Serbia,24,28,20095,90115,60331,8906
Paraguay,21,27,227379,857123,17779,174351
Bulgaria,21,26,15765,68776,16602,3078
Croatia,21,26,5993,22886,8873,3171
Rwanda,16,26,42342,160691,17525,1669
Chile,19,25,15340,50455,10952,7017
Israel,19,25,3907,15062,10558,5452
Latvia,20,25,10026,41186,9456,4773
Slovenia,20,25,6158,30868,19865,4220
Georgia,20,24,6821,24513,11601,2140
Sri Lanka,15,24,18120,83945,2869,1228
Cambodia,15,23,3374,11947,10289,3153
Algeria,15,20,4380,17398,10985,9008
Lithuania,14,20,7733,31949,18373,5361
Saudi Arabia,13,20,4706,14232,1954,434
Senegal,11,20,106654,378391,28183,20235
Uganda,12,20,8017,27475,10110,2336
Bolivia,10,19,7094,32940,10250,1592
Libya,11,19,2900,10710,3799,1919
Myanmar (Burma),10,19,4986,11898,1262,428
Pakistan,14,19,7165,32422,6041,819
Uzbekistan,15,19,13212,40395,40782,12906
Bangladesh,13,18,3691,10046,4437,1814
Lebanon,7,17,3418,8452,13437,3320
Estonia,9,16,5109,14675,6268,796
Ghana,11,16,4089,17059,9176,2098
Trinidad and Tobago,4,16,2443,3032,234,11
Cuba,12,15,2741,7554,4130,763
Guatemala,8,15,1716,7179,3524,252
Armenia,10,14,4659,7103,4931,128
Bosnia and Herzegovina,11,14,11707,25486,8328,747
Morocco,10,14,7887,35366,5824,2288
Azerbaijan,6,13,2825,7778,6873,1734
Mali,7,13,20339,73944,13511,11301
Mozambique,7,12,16206,30617,1230,806
Burkina Faso,3,11,5711,7674,122,27
Cyprus,8,11,976,2310,1186,211
Moldova,6,11,2642,12820,4924,1145
Syria,8,11,2921,9967,6612,941
Tunisia,6,11,1150,2843,2443,918
Costa Rica,6,10,2448,4661,1830,619
Hong Kong,7,10,601,1559,2767,64
Laos,5,10,3709,6768,6231,1555
Singapore,8,10,2808,9633,3660,1864
Somalia,6,10,7849,24719,4017,10042
Albania,4,9,8250,21595,2434,320
Guinea,5,9,1573,1937,1518,830
Sudan,4,9,8515,37097,1786,320
Angola,5,8,6729,25292,1153,978
Cameroon,4,8,3589,8992,2340,7089
East Timor,5,8,3894,7114,899,436
Luxembourg,5,8,335,731,428,76
Venezuela,5,8,51369,54132,1665,10786
West Bank,6,8,354,720,1938,499
Zimbabwe,6,8,14513,22372,2050,2115
Bahrain,3,7,1152,1994,675,146
Dominican Republic,4,7,396,817,544,129
Lesotho,4,7,3970,17727,6295,3967
Montenegro,5,7,4057,9236,3574,52
Nicaragua,5,7,1381,3606,1927,590
Panama,4,7,1585,3584,1343,1074
Reunion,4,7,1156,1566,420,196
Fiji,4,6,6652,21547,16072,4222
Ivory Coast,5,6,1059,2948,650,292
Malta,4,6,200,784,477,86
Namibia,4,6,2337,4565,1778,1018
Qatar,4,6,2860,9490,1193,701
Republic of Kosovo,4,6,4256,4550,263,73
Tajikistan,4,6,8167,12675,1862,1714
Afghanistan,4,5,2132,6271,724,25
Guadeloupe,2,5,113,120,84,0
Iceland,4,5,2512,7595,1210,477
Kuwait,2,5,1363,1582,501,93
Kyrgyzstan,4,5,23597,45362,3967,2702
Niger,3,5,4487,12222,1235,266
Oman,3,5,7346,18666,4028,914
Puerto Rico,2,5,220,412,503,93
The Gambia,1,5,1344,1559,2196,108
Turkmenistan,1,5,844,1476,83,55
Yemen,3,5,3929,7487,2028,482
Belize,2,4,3409,5568,490,87
Bhutan,2,4,6600,21917,1527,764
French Guiana,2,4,211,424,217,66
Guyana,1,4,1276,1437,259,30
Jordan,3,4,227,517,1168,177
Liechtenstein,2,4,324,462,422,28
Macedonia,3,4,291,486,87,19
Martinique,3,4,284,762,726,436
Mauritania,2,4,1018,2246,745,515
Mongolia,2,4,2214,5340,319,468
New Caledonia,2,4,403,662,426,60
North Korea,2,4,7792,19752,3036,553
Sierra Leone,1,4,741,853,565,144
Uruguay,2,4,105,198,676,73
Antarctica,1,3,997,2775,3936,2384
Botswana,1,3,304,439,4174,891
Equatorial Guinea,1,3,1008,2526,22,0
French Polynesia,1,3,244,304,120,19
Gabon,1,3,596,694,138,43
Gaza Strip,1,3,4,11,3,31
Greenland,1,3,836,2176,424,149
Isle of Man,1,3,514,600,610,55
Jamaica,1,3,98,241,114,8
