Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,612,691,229641,1363520,485852,204647
Russia,241,375,219223,1111483,298182,71779
United States,249,312,108371,647270,333052,301851
France,197,209,179427,802721,158184,63518
United Kingdom,138,154,51433,263516,70319,16669
Italy,131,136,120400,529474,125256,59480
Poland,110,126,71526,394405,155517,69536
Spain,84,106,28601,171617,37098,12981
Ukraine,56,84,34378,168946,41040,6827
Brazil,65,83,27161,142999,52551,9222
Austria,66,78,19267,118833,37664,6523
Netherlands,61,68,259254,551167,48106,211887
Switzerland,61,65,33428,140100,42335,10155
Canada,44,64,841426,4156602,30742,37600
Belgium,46,56,47944,163633,30132,12834
Japan,45,53,33745,126177,47662,12698
Australia,43,52,33085,121469,19636,6460
Belarus,35,50,13685,41080,55139,8176
Sweden,43,49,23389,114152,27754,8810
Czech Republic,41,48,58482,312218,17601,8459
India,30,48,36335,112937,11432,14234
Finland,30,40,18319,91660,43142,4458
Argentina,25,33,13560,59416,24184,3126
Bolivia,12,32,31038,74707,5813,593
China,23,31,36295,133332,20962,14916
Indonesia,23,31,29668,158756,8558,2630
Norway,17,27,10650,44436,11027,4726
Thailand,17,26,12466,45626,16350,1908
Denmark,18,25,9561,35747,17663,7350
Philippines,16,24,18509,81378,12450,3008
Portugal,17,24,3475,17025,4117,1279
Taiwan,16,22,6724,24812,9223,1282
Greece,17,21,14714,56568,15548,5496
Ireland,18,21,19584,64843,9406,2387
Romania,17,21,7501,37544,13722,2381
Hungary,16,20,9979,37118,7261,4990
Kazakhstan,12,20,14633,24242,4500,1334
Bulgaria,12,18,11292,53627,13619,3104
Slovakia,16,18,9949,40120,10897,4553
Turkey,12,18,25377,73406,16965,2167
Mexico,13,17,4986,22702,4202,837
South Sudan,11,17,30650,130275,10343,1908
Croatia,14,16,14550,58139,8819,772
Chile,10,15,3401,11795,4968,1052
Colombia,10,15,15365,43568,3855,2301
Lithuania,12,15,13484,49422,8269,1318
South Africa,10,14,8898,26712,12977,821
Central African Republic,5,13,10976,27647,1278,299
Congo-Kinshasa,6,13,12719,31755,4532,434
New Zealand,10,13,4255,16196,6121,2213
Estonia,7,12,7415,26811,4320,5074
Iran,8,12,3582,15652,3176,1226
Algeria,7,11,3579,14612,3456,1819
Ecuador,7,9,1382,4272,2852,892
Malaysia,5,9,1050,4382,3267,1063
Serbia,5,9,8711,24367,1739,248
Bosnia and Herzegovina,5,8,722,3677,879,2616
Israel,5,8,1856,4613,729,1066
Latvia,6,8,1881,6202,1013,300
Singapore,4,8,1515,4408,2476,310
South Korea,5,8,1567,7474,1516,485
Uganda,4,8,54576,96739,5795,77
United Arab Emirates,5,8,3746,9277,1283,629
Vietnam,5,8,2446,8137,3088,4447
Cuba,4,7,2426,8553,3100,2248
Egypt,4,7,2786,8420,920,520
Morocco,6,7,11467,61909,3251,858
Pakistan,4,7,8815,32141,3096,415
Peru,6,7,11053,37884,1586,276
Senegal,3,7,885,2483,223,137
Venezuela,3,7,7024,34446,2226,2252
Georgia,3,6,768,2552,1563,105
Guatemala,2,6,2387,8205,2179,290
Haiti,2,6,596,875,153,44
Kenya,3,6,16320,25565,2578,28578
Luxembourg,4,6,312,908,1699,225
Nepal,3,6,2046,8471,1560,314
Nigeria,4,6,8810,12607,2790,9207
Slovenia,5,6,1533,5731,3507,196
Chad,2,5,2425,6372,1662,142
Costa Rica,2,5,406,1548,1486,300
Moldova,2,5,905,1223,133,35
Myanmar (Burma),2,5,38847,120544,796,27868
Nicaragua,3,5,2472,6396,940,52
Uzbekistan,3,5,5155,17671,1658,217
West Bank,2,5,2000,2308,587,306
Armenia,3,4,408,1402,757,154
Burkina Faso,2,4,3759,5579,306,68
Cambodia,3,4,657,1553,977,441
Ghana,1,4,1239,2479,5428,27
Laos,3,4,740,2655,260,352
Macedonia,2,4,1317,1608,2229,135
Malta,1,4,673,1093,468,67
Paraguay,2,4,11147,39474,6069,563
Reunion,1,4,1334,1719,92,31
Sri Lanka,3,4,457,1121,1031,399
Uruguay,3,4,268,539,219,378
Zambia,2,4,3443,11329,573,15
Angola,1,3,402,671,488,31
Bangladesh,2,3,795,2395,820,177
Cyprus,1,3,2719,5768,84,3
Dominican Republic,1,3,1173,1216,999,134
El Salvador,1,3,4571,9357,311,8
Ethiopia,2,3,1143,3594,2586,144
Honduras,1,3,745,1226,178,29
Hong Kong,2,3,1755,2608,844,104
Iraq,2,3,2015,5692,239,703
Jamaica,2,3,333,1177,527,131
Madagascar,1,3,14557,22952,724,22
Mauritius,1,3,323,539,302,144
Montenegro,1,3,970,2738,309,47
Mozambique,2,3,4637,9286,8032,2870
Oman,1,3,4156,7842,168,52
Papua New Guinea,1,3,6831,9218,507,61
Puerto Rico,2,3,1207,1896,903,387
Qatar,0,3,15,15,5,0
Republic of the Congo,1,3,1667,2200,414,25
Saudi Arabia,2,3,1106,2037,434,36
Togo,2,3,3129,8766,434,9
Tunisia,2,3,955,2641,337,49
United Republic of Tanzania,1,3,361,754,775,1138
Western Sahara,1,3,0,0,49,0
Afghanistan,0,2,694,694,19,0
Albania,1,2,4020,7801,677,146
Azerbaijan,1,2,6578,9401,538,44
Belize,1,2,665,1000,257,80
Bhutan,0,2,64,64,2,127
Cameroon,1,2,13075,29491,1273,553
French Guiana,1,2,131,183,140,2
Greenland,1,2,626,888,541,59
Guyana,0,2,136,137,82,22
Iceland,1,2,391,555,40,3
Ivory Coast,1,2,42,60,12,15
Kyrgyzstan,1,2,415,508,192,58
Libya,0,2,48,73,36,1
Mali,1,2,2808,3747,506,45
Marshall Islands,0,2,4627,4627,512,23
Martinique,1,2,1497,1578,170,1612
Mauritania,1,2,123,137,101,2
Mongolia,1,2,453,623,555,40
Namibia,1,2,582,619,189,23
New Caledonia,1,2,1166,3366,137,26
Niger,1,2,5281,7984,303,0
North Korea,2,2,1114,3811,395,220
Panama,1,2,73,141,6,2
Svalbard,0,2,17,17,239,9
The Bahamas,1,2,458,773,132,48
Turkmenistan,1,2,374,1090,246,193
United States Virgin Islands,0,2,5,6,12,5
Zimbabwe,1,2,6283,14163,513,5
Andorra,0,1,0,0,392,0
Antarctica,0,1,50,50,4,3
Bahrain,0,1,0,0,115,0
Barbados,0,1,3,3,6,2
Benin,0,1,123,123,9,1
Bermuda,0,1,192,206,41,7
Botswana,0,1,3317,3829,67,555
Brunei,0,1,65,126,125,45
Burundi,0,1,655,655,93,55
Cape Verde,0,1,61,112,35,0
Cayman Islands,0,1,134,134,1,0
Comoros,0,1,6,8,0,0
Cook Islands,0,1,22,22,4,0
Equatorial Guinea,0,1,0,0,1,0
Eritrea,0,1,151,151,45,1
Falkland Islands (Islas Malvinas),0,1,30,30,11,8
Fiji,1,1,550,600,41,10
French Polynesia,0,1,12,12,1,0
French Southern & Antarctic Lands,0,1,0,0,2,0
Gabon,0,1,1,1,3,0
Gaza Strip,0,1,5,5,1,0
Grenada,0,1,48,48,22,7
Guernsey,0,1,24,24,52,0
Guinea,0,1,14,14,394,0
Isle of Man,0,1,733,768,94,0
Jan Mayen,0,1,3,3,1,0
Jersey,1,1,283,331,224,5
Jordan,0,1,3,3,7,0
Kuwait,1,1,6,12,14,0
Lebanon,0,1,3,5,8,0
Lesotho,0,1,54,54,6,1
Liberia,0,1,35,35,11,0
Macau,0,1,0,0,5,0
Maldives,1,1,678,1460,504,1723
Republic of Kosovo,0,1,6,6,3,1
Rwanda,1,1,758,1347,299,240
Samoa,0,1,776,1501,117,18
San Marino,0,1,13,13,31,22
Seychelles,0,1,0,0,5,4
Sierra Leone,0,1,7,7,2,0
Solomon Islands,0,1,8092,8092,88,224
Somalia,1,1,87,138,108,0
Sudan,1,1,1751,4649,193,78
Swaziland,0,1,649,649,10,0
Syria,0,1,0,0,1,0
Tajikistan,0,1,5,5,1,0
