Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,615,698,190052,951228,363836,96483
Russia,213,241,112004,660662,182074,155420
United States,231,238,160589,885916,182533,177774
Spain,123,228,47867,219435,42890,15571
France,200,217,169549,865432,161186,49250
Italy,148,167,278512,977586,104092,51036
United Kingdom,135,151,44940,258171,74990,12181
Poland,135,145,84975,416719,161088,40545
Netherlands,64,98,376722,1409780,162564,468912
Austria,79,91,17725,107057,35521,11164
Brazil,58,68,27643,153409,44779,8631
Switzerland,58,67,24125,86267,20229,4849
Japan,55,63,71064,268823,64192,30472
Liberia,21,62,47701,132988,7363,987
Canada,48,60,369826,1557339,29813,17928
Belgium,49,59,20803,101550,28692,6801
Czech Republic,48,57,308020,1066364,117693,19245
Sweden,50,56,22743,111788,28558,4769
Ukraine,45,51,26221,133755,54081,14141
Gaza Strip,31,47,51003,230332,16089,5812
Australia,39,44,12468,68293,17614,2373
Belarus,34,44,13199,54111,26224,10896
Hungary,40,43,17046,92268,24301,5312
Denmark,28,41,23019,63642,70470,6433
Norway,32,41,15223,73607,28432,28339
Sierra Leone,22,38,45085,177755,11954,2386
China,30,34,37266,140808,19790,6705
Finland,29,32,10690,60734,15697,3782
India,24,27,27842,105039,9283,4992
Argentina,24,26,16553,72405,14939,3608
Indonesia,18,26,27240,72676,6355,32659
Portugal,22,26,14263,66345,8040,4572
Slovakia,22,26,20667,52431,16167,4111
Greece,19,24,10912,55040,11176,1653
Romania,21,24,12035,37385,15127,94261
Taiwan,17,24,10969,37932,13059,5797
Croatia,18,23,5501,26135,8359,1016
Cameroon,11,21,73404,121962,11065,20781
Ireland,14,20,10015,27104,7223,627
Philippines,17,20,16339,63444,10952,4041
Bulgaria,12,19,8409,29117,10994,2466
Mexico,15,18,14732,48606,11279,2092
Colombia,11,16,5751,29689,8346,11110
Chile,11,15,7890,36996,7354,4460
Iran,11,15,8752,34453,7830,1535
Nigeria,8,15,51319,131497,3051,1492
Turkey,11,14,9734,28811,2751,7143
Malaysia,9,13,4136,12342,2960,2270
Algeria,9,12,7811,28758,7190,1175
Malawi,7,12,15812,33591,2346,1254
New Zealand,9,12,70848,180465,6024,1772
Bosnia and Herzegovina,6,11,3144,11876,5718,7814
Israel,8,11,7263,26427,8204,3703
Lithuania,8,11,6934,30114,4831,437
Serbia,8,11,7367,18545,4719,552
Slovenia,9,11,6714,26386,5759,2073
Thailand,10,11,28684,54827,3768,1330
Chad,3,10,15248,16826,1590,2628
Ecuador,6,10,5067,16947,2966,1178
Estonia,6,10,17383,21206,4435,787
Kazakhstan,9,10,24540,63135,2991,430
Latvia,4,10,3189,4388,1480,219
Lesotho,6,10,20985,96026,4010,516
Peru,6,10,9121,46478,4026,1394
South Africa,5,10,18575,37188,1980,137
Iraq,5,9,6777,27441,706,107
Luxembourg,6,9,733,2616,1699,363
Morocco,5,9,21357,73850,2661,394
South Korea,6,9,3416,11237,2706,2118
Zimbabwe,3,9,7830,16128,851,86
Haiti,5,8,8990,25655,4704,186
Iceland,7,8,5012,20387,16361,849
Kenya,6,8,16829,53391,2262,1236
Saudi Arabia,4,8,1800,3992,1007,292
Togo,7,8,12686,30425,2291,1926
Egypt,5,7,5503,14520,41537,467
Pakistan,5,7,3411,12406,3087,292
Venezuela,4,7,9648,15352,2116,3176
