Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,632,679,193978,1136696,412979,141742
United States,245,279,305220,1362022,305232,198185
Russia,211,251,186358,965412,181614,33990
France,206,236,351412,961616,147947,124035
Italy,153,176,249992,466290,76346,26177
United Kingdom,132,146,80705,346461,99335,18522
Poland,117,126,55406,309121,86764,16067
Spain,80,102,36784,182478,45929,32448
Austria,69,79,19283,91595,30505,5983
Netherlands,70,78,1051696,5258823,70739,1500785
Brazil,69,77,27297,155962,40122,19050
Switzerland,48,62,16076,74088,23716,9436
Sweden,49,61,36033,176393,23273,5695
Czech Republic,49,57,31096,118749,114173,16128
Japan,51,57,37102,190186,67174,25072
Ukraine,48,56,45053,191904,29922,7143
Australia,42,52,10993,63200,17914,3502
Belgium,42,51,32864,115635,21688,12553
Canada,37,45,104423,321417,36331,21449
Belarus,33,43,15297,94605,48710,6652
India,32,39,39844,207353,19144,7766
China,32,38,29399,142345,19270,7770
Turkey,19,35,20844,109498,10581,7041
Denmark,25,34,7695,36971,10794,3688
Argentina,28,33,16261,48477,19227,2578
Portugal,26,32,17766,89930,15944,3391
Hungary,26,31,13944,74695,14173,4292
Norway,25,29,75689,157002,24071,4469
Indonesia,15,25,12447,46760,4915,12752
Philippines,18,25,18933,58118,14990,6252
Greece,21,24,17108,79126,12595,5150
Slovakia,19,24,17516,75375,7996,4641
The Bahamas,12,24,17773,54796,6798,18612
Romania,16,23,9825,46142,17045,868
Finland,17,22,4928,15425,5086,1039
Croatia,14,21,10385,45074,9108,1422
Taiwan,16,20,5337,20682,7447,1439
Central African Republic,9,19,27225,76787,4318,1486
Colombia,13,18,6927,20757,5779,2248
Ireland,13,18,7389,25776,5391,1557
Mexico,13,17,9853,36585,13225,21091
Peru,9,17,10201,44059,4948,18373
Bulgaria,12,16,8753,34111,5865,1768
Nepal,6,16,4564,6444,727,1922
Chile,13,15,5090,20248,6180,1895
Ecuador,9,14,16309,41627,6328,4464
Kazakhstan,11,14,9006,46224,8834,1650
Lithuania,12,14,11253,59834,9474,725
Congo-Kinshasa,9,13,10997,55690,3733,757
Nigeria,10,13,44245,160302,10975,21257
Cameroon,7,12,13968,41191,4794,1648
Slovenia,9,12,17077,48321,6939,1675
Israel,8,11,3784,14454,6215,1956
Malaysia,7,11,4448,13280,2797,778
New Zealand,8,11,77852,113034,3548,18650
Thailand,7,11,5629,19106,2400,783
Algeria,8,10,2192,7813,3188,1044
Latvia,6,10,2695,13427,2353,493
South Africa,8,10,4716,11846,2095,237
Luxembourg,8,9,1166,5865,4122,682
Serbia,5,9,1790,7641,1804,2649
Bosnia and Herzegovina,4,8,968,2329,3974,19461
Iran,6,8,1906,6936,3599,1996
South Korea,6,8,3720,12105,2513,1151
Bolivia,4,7,10917,29102,1442,307
Egypt,4,7,2356,4817,1198,162
Estonia,6,7,2075,7458,2759,716
Georgia,4,7,2631,5069,2774,1323
Pakistan,6,7,5427,18803,2628,253
Senegal,4,7,3875,7690,10923,2777
Tunisia,3,7,6089,20272,1929,909
Iceland,4,6,3011,8425,1664,437
Morocco,4,6,8193,25209,2423,199
Nicaragua,4,6,9102,15681,1596,1961
South Sudan,2,6,5292,21046,1486,50
Uzbekistan,2,6,1243,2795,781,52
Venezuela,4,6,2875,10222,3939,2192
West Bank,4,6,4832,13723,2382,1117
Albania,3,5,8825,22420,2300,238
Chad,3,5,9946,25308,1054,407
Costa Rica,3,5,346,851,206,101
Cuba,3,5,4104,14850,3795,496
Ivory Coast,3,5,1375,3154,1398,401
Moldova,2,5,3269,3505,699,29
Uganda,2,5,814,1511,597,355
United Arab Emirates,3,5,3373,7820,1174,494
Vietnam,3,5,2312,6424,1076,89
