Country,Contributors_mean,Contributors_max,Created_elements_max,Created_elements_sum,Modified_elements_sum,Deleted_elements_sum
Germany,539,617,154950,981069,372757,97057
United States,229,276,148855,649379,188651,160899
Russia,211,252,115079,752912,156630,39464
France,202,233,139333,723492,128632,71849
Italy,137,153,69844,312622,71465,31709
United Kingdom,123,139,49815,279903,65956,18408
Poland,118,134,114209,403587,137777,48056
Austria,76,119,32268,141749,42456,17061
Spain,90,101,42605,209623,40700,12397
India,41,90,33043,144050,15842,6547
Philippines,49,80,80580,279771,24091,7786
Ukraine,63,74,59989,276113,40026,42591
Brazil,56,65,21104,117235,34034,9622
Japan,54,62,101613,241182,53369,149805
Netherlands,50,61,4575,22433,515481,12448
Switzerland,45,58,44934,143458,30431,10325
Indonesia,41,54,51005,203319,19716,22304
Taiwan,24,54,6377,20695,8971,2277
Belgium,41,53,20501,103264,22983,3929
Argentina,38,52,9777,42459,18405,3075
Canada,43,52,242400,643168,30545,15697
Czech Republic,37,52,159464,725039,33375,46920
Australia,36,46,15992,79297,10319,6774
Belarus,33,43,5884,25803,27919,2719
Sweden,36,40,23510,90749,20526,2904
China,31,39,24243,140162,22787,6545
Mali,30,37,23782,127063,8456,1893
Romania,22,35,8245,38804,9606,1365
Hungary,25,33,10136,35428,15826,1363
Norway,23,33,52425,129378,20008,12717
Portugal,23,33,23344,86771,6849,1092
Central African Republic,9,32,27706,53138,1594,1288
Mexico,20,27,10937,55267,18373,2801
Finland,21,25,15358,91473,11364,4080
Ireland,17,25,12806,56080,8336,1462
Slovakia,18,24,12855,50528,15138,8029
Ecuador,13,22,5518,13054,2963,895
Algeria,16,21,16580,49604,15946,5471
Chile,16,21,13726,44612,6103,4374
Colombia,15,21,13784,42013,5671,7492
Denmark,17,21,15153,45412,26513,16460
Iran,11,20,8051,39847,5557,2315
New Zealand,13,20,36911,95571,9130,2645
Turkey,11,19,6824,34508,4079,1206
Bolivia,10,18,38581,107032,3475,965
Croatia,14,17,9406,40531,6608,1248
Morocco,8,17,5781,11593,3437,521
Greece,13,16,6890,19357,4462,730
Peru,11,16,12266,44673,2794,679
Thailand,12,16,7796,26942,4547,938
Bulgaria,10,15,153909,292994,6976,1885
Cameroon,10,14,28234,92149,6467,2462
Congo-Kinshasa,11,14,8611,38635,10819,1763
Kazakhstan,10,14,6143,19025,4264,2310
South Africa,10,14,11574,25662,2357,820
The Bahamas,9,14,3528,12861,6087,12205
Slovenia,9,12,3444,13099,3191,280
Guinea,7,11,20653,49889,1535,884
Israel,9,11,6023,19139,9989,5721
Luxembourg,5,11,2350,7986,1132,283
Pakistan,8,11,3858,14275,5781,1884
South Korea,8,11,11909,22026,5447,1071
Sri Lanka,6,11,6889,15191,2641,502
Vietnam,8,11,1272,4480,1289,208
Bangladesh,5,10,1597,3995,1998,403
Lithuania,9,10,5739,23926,6678,1039
Malaysia,8,10,2313,8166,5959,1687
Honduras,4,9,1745,4049,313,845
Nigeria,5,9,10569,30626,1474,547
Venezuela,5,9,10443,45410,2903,6164
Cuba,5,8,2216,7538,2070,396
Kyrgyzstan,4,8,1096,1876,245,78
Moldova,5,8,4652,10698,1247,288
Burkina Faso,4,7,19963,57644,1767,1277
Egypt,5,7,2387,7596,2967,600
Estonia,4,7,7845,21189,3365,3435
Myanmar (Burma),5,7,3109,7910,889,534
Paraguay,3,7,361,1170,433,120
Serbia,6,7,4417,15362,1566,118
Bosnia and Herzegovina,4,6,1471,6332,1877,6521
Chad,3,6,6692,15120,1010,153
Costa Rica,3,6,2977,5832,2936,513
Georgia,3,6,2574,5714,957,203
